image_file,image_name,document_type,processing_time,field_count,found_fields,field_coverage,prompt_used,timestamp,overall_accuracy,fields_extracted,fields_matched,total_fields,inference_only,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT,STATEMENT_DATE_RANGE,TRANSACTION_DATES,TRANSACTION_AMOUNTS_PAID,TRANSACTION_AMOUNTS_RECEIVED,ACCOUNT_BALANCE,model,quantization_used,efficiency_score
image_002.png,image_002.png,receipt,36.88331866264343,14,14,73.68421052631578,internvl3_receipt,2025-10-15T04:06:18.235310,85.71428571428571,14,12,14,False,RECEIPT,29 466 483 255,Ampol Limited,680 Collins Street Darwin NT 0800,Sophie Martin,467 Collins Street Hobart TAS 77 0000,18/07/2025,Energy Drink | Premium Unleaded | Coffee Large | Premium Unleaded | Car Wash | Premium Unleaded,1 | 1 | 2 | 2 | 2 | 2,$4.20 | $1.77 | $4.50 | $1.75 | $15.00 | $1.75,$4.20 | $1.75 | $9.00 | $3.50 | $30.00 | $3.50,Yes,$5.20,$57.15,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,2.32393094825005
image_003.png,image_003.png,bank_statement,63.68815064430237,5,4,21.052631578947366,internvl3_bank_statement,2025-10-15T04:06:18.235338,20.0,4,1,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,00/05/2025 to 10/05/2025,03/05/2025 | 04/05/2025 | 05/05/2025 | 06/05/2025 | 07/05/2025 | 08/05/2025 | 09/05/2025 | 10/05/2025,NOT_FOUND,NOT_FOUND,$13367.44 | $13344.94 | $13230.27 | $16727.74 | $16540.15 | $16442.65 | $16432.81 | $16286.08,InternVL3-Quantized-8B,,0.31403015784992383
image_004.png,image_004.png,receipt,29.952507734298703,14,13,68.42105263157895,internvl3_receipt,2025-10-15T04:06:18.235357,92.85714285714286,13,13,14,False,RECEIPT,66 658 925 499,Liberty Oil,993 Pitt Street Darwin NT 0800,William Harris,52 Bourke Street Darwin NT 0800,19/07/2025,Premium Unleaded | Diesel | Unleaded Petrol,1 | 2 | 3,$1.775 | $1.77 | $1.65,$1.775 | $3.40 | $4.95,NOT_FOUND,$1.01,$11.11,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,3.1001458602683836
image_005.png,image_005.png,invoice,38.45749831199646,14,13,68.42105263157895,internvl3_invoice,2025-10-15T04:06:18.235374,85.71428571428571,13,12,14,False,INVOICE,73 154 562 747,Aussie Office Supplies Pty Ltd,123 Collins Street Melbourne VIC 3000,Perth Building Materials,456 George Street Sydney NSW 2000,06/08/2025,NOT_FOUND,3 | 3 | 2 | 3 | 1,$490.12 | $38.84 | $431.58 | $138.58 | $1968.24,$1470.35 | $116.53 | $863.17 | $415.74 | $1968.24,Yes,$439.46,$4834.03,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,2.2288055509723037
image_006.png,image_006.png,invoice,59.555819034576416,14,13,68.42105263157895,internvl3_invoice,2025-10-15T04:06:18.235391,71.42857142857143,13,10,14,False,INVOICE,26 668 321 195,Maritime Mechanics,1/92 Watt Road Mornington VIC 3391,Tod Nestor,29 Frederick Street FERNTREE GULLY VIC 33156,27/08/2025,NOT_FOUND,1.0 | 2.0 | 1.0 | 1.0 | 5.5 | 8.5 | 1.0,$336.25 | $86.87 | $181.25 | $478.60 | $180.00 | $180.00 | $40.00,$356.25 | $173.74 | $181.25 | $478.60 | $990.00 | $1530.00 | $40.00,No,$374.98,$4412.82,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,1.1993550350991233
image_007.png,image_007.png,invoice,48.289525747299194,14,10,52.63157894736842,internvl3_invoice,2025-10-15T04:06:18.235412,64.28571428571429,10,9,14,False,INVOICE,64 086 174 781,Telstra Limited,NOT_FOUND,Mr Maurice Nestoror,29 Frederick Street FERNTREE GULLY VIC 3156,16/07/2025,NOT_FOUND,NOT_FOUND,$45.00 | $30.00 | $25.00 | $20.00,$45.00 | $30.00 | $25.00 | $20.00,NOT_FOUND,$10.91,$120.00,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,1.3312558632719593
image_008.png,image_008.png,bank_statement,255.24167728424072,5,1,5.263157894736842,internvl3_bank_statement,2025-10-15T04:06:18.235430,20.0,1,1,5,False,STATEMENTMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,0.07835710928089427
image_009.png,image_009.png,bank_statement,92.86811661720276,5,5,26.31578947368421,internvl3_bank_statement,2025-10-15T04:06:18.235444,20.0,5,1,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Direct Debit DOMINO'S PTY LTD | Monthly Service Fee | Monthly Service Fee | Wdl ATM WBC WESTPAC GLEN WAVE | Direct Debit 94924491133289 MHF 755060 | Cash Withdrawal ATM SYDNEY NSW | Home Loan Payment LN REPAY 5605244177066770 | Salary - ATO PAYROLL 892778P11144885776 | Cash Withdrawal ATM HOBART TAS | Transfer To Vicks Account NetBank From Tod | Salary Payment ATO 65208P39977825 | Direct Debit MYER PTY LTD | ATM Withdrawal SYDNEY NSW | Direct Debit 65445292277883 MH 111016 | Transfer To Western Port Marina NetBank | Direct Debit 8257286011644233 MHF 62020,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,04/09/2025-06/09/2025,04/09/2023 | 01/09/2023 | 31/08/2023 | 29/08/2023 | 27/08/2023 | 23/08/2023 | 21/08/2023 | 19/08/2023 | 17/08/2023 | 16/08/2023 | 15/08/2023 | 13/08/2023 | 11/08/2023,NOT_FOUND,NOT_FOUND,9188.50 CR | 8586.28 CR | 8703.85 CR | 8721.74 CR | 8744.81 CR | 8981.75 CR | 9331.61 CR | 11526.67 CR | 11250.36 CR | 3689.92 CR | 3751.60 CR | 7528.88 CR | 1744.37 CR | 4400.09 CR,InternVL3-Quantized-8B,,0.21535916446371894
image_001.png,image_001.png,receipt,9.436571836471558,14,14,73.68421052631578,internvl3_non_quantized_receipt,2025-10-15T03:53:45.211193,92.85714285714286,14,13,14,False,RECEIPT,06 082 698 025,Liberty Oil,481 Bourke Street Perth WA 6000,Robert Taylor,243 Adelaide Street Perth WA 6000,05/08/2025,Car Wash | Coffee Large | Unleaded Petrol | Car Wash | Diesel,3 | 1 | 1 | 2 | 3,$15.00 | $4.50 | $1.65 | $15.00 | $1.70,$45.00 | $4.50 | $1.65 | $30.00 | $5.10,10%,$8.62,$94.87,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-NonQuantized-2B,False,9.840135217140805
image_002.png,image_002.png,receipt,9.349565744400024,14,13,68.42105263157895,internvl3_non_quantized_receipt,2025-10-15T03:53:45.211225,92.85714285714286,13,13,14,False,RECEIPT,29 466 483 258,Ampol Limited,680 Collins Street Darwin NT 0800,Sophie Martin,467 Collins Street Hobart TAS 7000,18/07/2025,Energy Drink | Premium Unleaded | Coffee Large | Premium Unleaded | Car Wash | Premium Unleaded,1 | 1 | 2 | 2 | 2 | 2,$4.20 | $1.75 | $4.50 | $1.75 | $15.00 | $1.75,$4.20 | $1.75 | $9.00 | $3.50 | $30.00 | $3.50,NOT_FOUND,$5.20,$57.15,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-NonQuantized-2B,False,9.931706498000741
image_003.png,image_003.png,bank_statement,15.010162591934204,5,6,31.57894736842105,internvl3_non_quantized_bank_statement,2025-10-15T03:53:45.211241,40.0,6,2,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,03/05/2025 to 10/05/2025,03/05/2025 | 04/05/2025 | 05/05/2025 | 06/05/2025 | 07/05/2025 | 08/05/2025 | 09/05/2025 | 10/05/2025,$288.03 | $22.50 | $114.66 | $3497.47 | $187.59 | $112.50 | $5.16 | $146.72,$13367.44 | $13344.94 | $13230.27 | $16727.74 | $16540.15 | $16427.65 | $16432.81 | $16286.08,$13367.44 | $13344.94 | $13230.27 | $16727.74 | $16540.15 | $16427.65 | $16432.81 | $16286.08,InternVL3-NonQuantized-2B,False,2.664861206866222
image_004.png,image_004.png,receipt,7.710858345031738,14,13,68.42105263157895,internvl3_non_quantized_receipt,2025-10-15T03:53:45.211258,92.85714285714286,13,13,14,False,RECEIPT,66 658 925 499,Liberty Oil,993 Pitt Street Darwin NT 0800,William Harris,52 Bourke Street Darwin NT 0800,19/07/2025,Premium Unleaded | Diesel | Unleaded Petrol,1 | 2 | 3,$1.75 | $1.70 | $1.65,$1.75 | $3.40 | $4.95,NOT_FOUND,$1.01,$11.11,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-NonQuantized-2B,False,12.042387332529925
image_005.png,image_005.png,invoice,10.383383989334106,14,14,73.68421052631578,internvl3_non_quantized_invoice,2025-10-15T03:53:45.211275,92.85714285714286,14,13,14,False,INVOICE,73 154 562 747,Aussie Office Supplies Pty Ltd,23 Collins Street Melbourne VIC 3000,Perth Building Materials,456 George Street Sydney NSW 2000,06/08/2025,Wireless Mouse | Desk Lamp | Wireless Mouse | Printer Paper | Monitor Stand,3 | 3 | 2 | 3 | 1,$490.12 | $38.84 | $431.58 | $138.58 | $1968.24,$1470.35 | $116.53 | $863.17 | $415.74 | $1968.24,Total price includes GST,$439.46,$4834.03,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-NonQuantized-2B,False,8.94285937537574
image_006.png,image_006.png,invoice,10.987666845321655,14,13,68.42105263157895,internvl3_non_quantized_invoice,2025-10-15T03:53:45.211289,64.28571428571429,13,9,14,False,INVOICE,NOT_FOUND,Maritime Mechanics,1/92 Watt Road Mornington VIC 3931,Tod Nestor,29 Frederick Street FERNTREE GULLY VIC 3156,27/08/2025,VRS Kit | Pushrods | Ex Valve | Injector Nozzle | Labour - To Date | Labour - To Complete | Freight - Parts In,1.0 | 2.0 | 1.0 | 1.0 | 5.5 | 8.5,$356.25 | $86.87 | $181.25 | $478.60 | $180.00 | $180.00,$3749.84 | $3749.84 | $3749.84 | $3749.84 | $990.00 | $1530.00,Yes,$374.98,$4124.82,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-NonQuantized-2B,False,5.850715642428306
image_007.png,image_007.png,invoice,11.063474893569946,14,13,68.42105263157895,internvl3_non_quantized_invoice,2025-10-15T03:53:45.211302,71.42857142857143,13,10,14,False,INVOICE,64 086 174 781,Telstra Limited,NOT_FOUND,Mr Maurice Nestor,29 Frederick Street FERNTREE GULLY VIC 3156,16/07/2025,Mobile service 0422 521 734 | Telstra Upfront Mobile Plan Starter | Mobile data service 0459 246 813 | Telstra Upfront Data Plan Small | Mobile data service 0409 760 513 | Telstra Upfront Data Plan Small | Mobile data service 0428 992 418 | Telstra Upfront Data Plan Small,1 | 1 | 1 | 1,$45.00 | $30.00 | $25.00 | $20.00,$45.00 | $30.00 | $25.00 | $20.00,YES,$10.91,$120.00,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-NonQuantized-2B,False,6.456251052739811
image_008.png,image_008.png,bank_statement,57.504401445388794,5,3,15.789473684210526,internvl3_non_quantized_bank_statement,2025-10-15T03:53:45.211313,40.0,3,2,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,08/08/2025 to 07/09/2025,07/09/2025 | 08/09/2025 | 09/03/2025 | 03/09/2025 | 02/09/2025 | 01/09/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025 | 01/08/2025,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-NonQuantized-2B,False,0.6955989279879297
image_009.png,image_009.png,bank_statement,24.55540180206299,5,6,31.57894736842105,internvl3_non_quantized_bank_statement,2025-10-15T03:53:45.211325,40.0,6,2,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Direct Debit DOMINO'S PTY LTD | Monthly Service Fee | WdI ATM WBC WESTPAC GLEN WAVE | Direct Debit 94924P49133289 MHF 75960 | Cash Withdrawal ATM SYDNEY NSW | Home Loan Payment LN REPAY 56052P41706670 | Salary - ATO PAYROLL 89228P11488576 | Direct Debit COLES PTY LTD | Cash Withdrawal ATM HOBBART TAS | Transfer To Vicks Account NetBank From Tod | Salary Payment ATO 65208P399718225 | Direct Debit MYER PTY LTD | ATM Withdrawal SYDNEY NSW | Direct Debit 654522P22277883 MHF 11016 | Transfer To Western Port Marina NetBank | Direct Debit 82527P86016423 MHF 62020 | ... (truncated for display) | Streamline,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,07 Aug 2025 to 06 Sep 2025,Thu 04 Sep 2025 | Mon 01 Sep 2025 | Sun 31 Aug 2025 | Fri 29 Aug 2025 | Wed 27 Aug 2025 | Sat 23 Aug 2025 | Thu 21 Aug 2025 | Tue 19 Aug 2025 | Sun 17 Aug 2025 | Sat 16 Aug 2025 | Fri 15 Aug 2025 | Wed 13 Aug 2025 | Mon 11 Aug 2025,117.57 | 17.89 | 18.87 | 241.14 | 251.33 | 98.53 | 1918.75 | 278.31 | 61.68 | 3775.28 | 5778.51 | 245.00 | 51.36 | 228.11 | 4374.15 | 214.26 | ... (truncated for display) | 2221.48 | 1993.37,NOT_FOUND,91988.50 CR | 8586.28 CR | 8703.85 CR | 8721.74 CR | 8740.61 CR | 8908.22 CR | 8981.75 CR | 11526.67 CR | 11250.36 CR | 3751.60 CR | 7526.88 CR | 1748.37 CR | 2221.48 CR | 4600.09 CR | 8586.28 CR,InternVL3-NonQuantized-2B,False,1.6289694757362698
