image_file,image_name,document_type,processing_time,field_count,found_fields,field_coverage,prompt_used,timestamp,overall_accuracy,fields_extracted,fields_matched,total_fields,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT,STATEMENT_DATE_RANGE,TRANSACTION_DATES,TRANSACTION_AMOUNTS_PAID,TRANSACTION_AMOUNTS_RECEIVED,ACCOUNT_BALANCE,model,efficiency_score
image_002.png,image_002.png,receipt,22.61616086959839,14,13,92.85714285714286,internvl3_receipt,2025-09-15T01:52:37.593663,84.28571428571428,14,13,14,RECEIPT,29 4466 4483 258,Ampol Limited,680 Collins Street Darwin NT 08 TAS 7000,Sophie Martin,4467 Collins Street Hobart,18/07/2025,NOT_FOUND,1 | 2 | 2 | 2 | 2 | 2,$4.20 | $1.75 | $44.50 | $1.75 | $15.00 | $1.75,$44.20 | $3.50 | $9.00 | $3.50 | $30.00 | $3.50,True,$5.20,$57.15,,,,,,InternVL3-8B,3.7267914201572
image_003.png,image_003.png,bank_statement,32.65146732330322,7,4,57.14285714285714,internvl3_bank_statement,2025-09-15T01:53:11.921577,54.285714285714285,7,4,7,BANK_STATEMENT,,,,,,,NOT_FOUND,,,,,,,03/05/2025 to 10/05/2025,03/05/2025 | 04/05/2025 | 05/05/2025 | 06/05/2025 | 07/05/2025 | 08/05/2025 | 09/05/2025 | 10/05/2025,NOT_FOUND,NOT_FOUND,$13367.44 | $13344.94 | $13230.27 | $16727.74 | $16540.15 | $16427.65 | $16432.81 | $16286.08,InternVL3-8B,1.6625811559461154
image_004.png,image_004.png,receipt,16.122880220413208,14,13,92.85714285714286,internvl3_receipt,2025-09-15T01:53:29.628433,88.57142857142858,14,13,14,RECEIPT,666589254499,Liberty Oil,993 Pitt Street Darwin NT 0800,William Harris,52 Bourke Street,19/07/2025,NOT_FOUND,1 | 2 | 3,$1.75 | $1.70 | $1.65,$1.75 | $3.40 | $44.95,True,$1.01,$11.11,,,,,,InternVL3-8B,5.493523946130179
image_005.png,image_005.png,invoice,20.05750846862793,14,13,92.85714285714286,internvl3_invoice,2025-09-15T01:53:51.738606,82.85714285714285,14,13,14,INVOICE,73 154 562 744,Aussie Office Supplies Pty Ltd,23 Collins Street Melbourne VIC 30000,Perth Building Materials,4456 George Street Sydney NSW 2000,06/08/2025,NOT_FOUND,3 | 3 | 2 | 1,$490.12 | $116.53 | $863.17 | $415.74,$1968.24 | $38.84 | $4431.58 | $138.58,True,$4439.46,$4834.03,,,,,,InternVL3-8B,4.130978829536091
image_006.png,image_006.png,invoice,26.24838733673096,14,14,100.0,internvl3_invoice,2025-09-15T01:54:19.444295,94.28571428571428,14,14,14,INVOICE,26 68 321 195,Maritime Mechanics,1/92 Watt Road Mornington VIC 3931,Tod Nestor,29 Frederick Street FERNTREE GULLY,27/08/2025,VRS Kit | Pushrods | Ex Valve | Injector Nozzle | Labour - To Date | Labour - To Complete | Freight - Parts In,1.0 | 2.0 | 1.0 | 1.0 | 5.5 | 8.5 | 1.0,$356.25 | $86.87 | $181.25 | $478.60 | $180.00 | $180.00 | $40.00,$356.25 | $173.74 | $181.25 | $478.60 | $990.00 | $1530.00 | $40.00,True,$74.98,$4424.82,,,,,,InternVL3-8B,3.5920574119909667
image_007.png,image_007.png,invoice,21.509739875793457,14,11,78.57142857142857,internvl3_invoice,2025-09-15T01:54:43.044925,65.71428571428571,14,10,14,INVOICE,ABN 64 086 174 781,Telstra Limited,FERNTREE GULLY VIC 3156,Mr Maurice Nestor,29 Frederick Street,16/0/2025,NOT_FOUND,NOT_FOUND,$45.00 | $25.00 | $20.00,NOT_FOUND,True,$10.91,$120.00,,,,,,InternVL3-8B,3.0550943941557835
image_008.png,image_008.png,bank_statement,56.12555384635925,7,2,28.57142857142857,internvl3_bank_statement,2025-09-15T01:55:40.832750,28.57142857142857,7,2,7,BANK_STATEMENT,,,,,,,NOT_FOUND,,,,,,,08/08/2025 to 07/09/2025,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-8B,0.5090627461715808
image_009.png,image_009.png,bank_statement,38.69821858406067,7,4,57.14285714285714,internvl3_bank_statement,2025-09-15T01:56:21.226563,51.42857142857142,7,4,7,BANK_STATEMENT,,,,,,,NOT_FOUND,,,,,,,07 Aug 2025 to 06 Sep 2025,01/09/2025 | 21/08/2025 | 13/08/2025 | 19/08/2025 | 29/08/2025 | 17/08/2025 | 16/08/2025 | 04/09/2025,NOT_FOUND,NOT_FOUND,$9188.50 | $8703.85 | $11526.67 | $11250.36 | $3689.92 | $4814.35 | $4600.09 | $3751.60 | $9080.28 | $7526.88,InternVL3-8B,1.3289648286227376
image_001.png,image_001.png,receipt,6.174826383590698,14,12,85.71428571428571,internvl3_2b_receipt,2025-09-15T04:19:53.260464,50.0,12,7,14,RECEIPT,NOT_FOUND,Liberty Oil,81 Bourke Street Perth WA 6000,Robert Taylor,NOT_FOUND,05/08/2025,Car Wash | Coffee Large | Car Wash | Diesel,3 | 1 | 2 | 3,$15.00 | $4.50 | $15.00 | $1.70,$1.65 | $4.5 | $30.0 | $5.1,true,$8.62,$94.87,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-2B,8.097393658366261
image_002.png,image_002.png,receipt,6.767976522445679,14,13,92.85714285714286,internvl3_2b_receipt,2025-09-15T04:19:53.260482,78.57142857142857,13,11,14,RECEIPT,NOT_FOUND,Ampol Limited,680 Collins Street Hoban,Sophie Martin,467 Collins Street Hoban,18/07/2025,Energy Drink | Premium Unleaded | Coffee Large | Premium Unleaded | Car Wash | Premium Unleaded,1 | 1 | 2 | 2 | 2 | 2,$4.20 | $1.75 | $4.50 | $1.75 | $15.00 | $1.75,$4.20 | $1.75 | $9.00 | $3.50 | $30.00 | $3.50,true,$5.20,$57.15,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-2B,11.60929390207695
image_003.png,image_003.png,bank_statement,9.582952976226808,7,7,100.0,internvl3_2b_bank_statement,2025-09-15T04:19:53.260489,42.85714285714285,7,3,7,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,ONLINE PURCHASE | EFTPOS PURCHASE | EFTPOS PURCHASE | DIRECT CREDIT SALARY | ATM WITHDRAWAL | EFTPOS PURCHASE | INTEREST PAYMENT | ATM WITHDRAWAL,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,03/05/2025 to 10/05/2025,03/05/2025 | 04/05/2025 | 05/05/2025 | 06/05/2025 | 07/05/2025 | 08/05/2025 | 09/05/2025 | 10/05/2025,$288.03 | $22.50 | $114.66 | $187.59 | $112.50 | $5 | $146.72,$13344.94 | $13230.27 | $497.47 | $16727.74 | $16540.15 | $16427.65 | $16432.81,$13367.44 | $13344.94 | $13230.27 | $497.47 | $16727.74 | $16540.15 | $16427.65 | $16432.81,InternVL3-2B,4.472227189621191
image_004.png,image_004.png,receipt,5.6508848667144775,14,13,92.85714285714286,internvl3_2b_receipt,2025-09-15T04:19:53.260496,57.14285714285714,13,8,14,RECEIPT,NOT_FOUND,Liberty Oil,993 Pitt Street Darwin NT 0800,William Harris,52 Bourke Street,19/07/2025,Premium Unleaded | Diesel | Diesel | Diesel,1 | 2 | 3 | 3,$1.75 | $1.70 | $1.75 | $1.75,$1.75 | $3.40 | $1.01 | $1.01,true,$1.01,$11.11,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-2B,10.11219631803983
image_005.png,image_005.png,invoice,6.944660186767578,14,14,100.0,internvl3_2b_invoice,2025-09-15T04:19:53.260501,78.57142857142857,14,11,14,INVOICE,73 154 562 747,Aussie Office Supplies Pty Ltd,23 Collins Street Melbourne VIC 3000,Perth Building Materials,456 George Street Sydney NSW 2000,06/08/2025,Wireless Mouse | Desk Lamp | Wireless Mouse | Printer Paper | Monitor Stand,3 | 3 | 2 | 3 | 1,$490.4 | $38.84 | $431.58 | $138.58 | $1968.24,$1470.35 | $116.53 | $863.17 | $415.74 | $1968.24,true,$439.466,$4834.03,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-2B,11.313934225484397
image_006.png,image_006.png,invoice,8.549688816070557,14,14,100.0,internvl3_2b_invoice,2025-09-15T04:19:53.260508,85.71428571428571,14,12,14,INVOICE,26 668 321 195,MARITIME MECHANICS,1/92 Watt Road Mornington VIC 3931 - ANTR TREE GULLY VIC 3156,Tod Nestor,29 Frederick Street FERN,27/08/2025,VRS Kit | Pushrods | Ex Valve | Injector Nozzle | Labour - To Date | Labour - To Complete | Freight - Parts In,1.0 | 2.0 | 1.0 | 1.0 | 5.5 | 8.5 | 1.0,$356.25 | $86.87 | $181.25 | $478.60 | $180.00 | $180.00 | $40.00,$356.25 | $173.74 | $181.25 | $478.60 | $990.00 | $1530.00 | $40.00,true,$374.98,$4124.82,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-2B,10.025427539908998
image_007.png,image_007.png,invoice,6.846389293670654,14,11,78.57142857142857,internvl3_2b_invoice,2025-09-15T04:19:53.260514,35.714285714285715,11,5,14,INVOICE,64 086 174 781,Mr Maurice Nestor,29 Frederick Street,NOT_FOUND,NOT_FOUND,16 15 Aug 2025,Mobile service 0428 521 734 | Telstra Upfront Mobile Plan Starter | Mobile data service 0459 246 813 | Telstra Upfront Data Plan Small | Mobile data service 0409 760 513 | Telstra Upfront Data Plan Small,NOT_FOUND,$5.00 | $5.00,$5.00 | $5.00,true,$10.91,$120.00,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-2B,5.216514016709922
image_008.png,image_008.png,bank_statement,20.996469736099243,7,3,42.85714285714285,internvl3_2b_bank_statement,2025-09-15T04:19:53.260521,14.285714285714285,3,1,7,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,EFTPOS Cash Out PRICELINE PHAR | EFTPOS Purchase OFFICEWORKS I | Mortgage Repayment MORT 61939P | OSKO Payment TO MIKE CHEN 8098 | Direct Debit 15395P41808293 MHF 4 | Salary Payment ATO 28782B89722 | Salary Payment ATO 30175F3233164 | Salary Payment ATO 28773P160416 | Transfer To Vicks Account NetBank | Salary Payment ATO 94514P80902 | Auto Payment UTILITYs Energy Audit | Subscription Netflix 33586P7738512 | Contactless Payment Cinema CAIRN | Auto Payment UTILITYs Red Energy | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnightly Pay ATO PAYROLL 3635 | Fortnight,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,07/08/2025 to 07/09/2025,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-2B,0.6803864871223017
