image_file,image_name,document_type,processing_time,field_count,found_fields,field_coverage,prompt_used,timestamp,overall_accuracy,fields_extracted,fields_matched,total_fields,inference_only,model_version,gpu_type,precision,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT
image_005.png,image_005.png,invoice,15.643753051757812,14,14,100.0,internvl3_5_8b_invoice,2025-11-25T22:40:39.062114,92.85714285714286,14,13,14,False,InternVL3.5-8B,H200,bfloat16,INVOICE,73154562747,Aussie Office Supplies Pty Ltd,123 Collins Street Melbourne VIC 3000,Perth Building Materials,456 George Street Sydney NSW 2000,06/08/2025,Wireless Mouse | Desk Lamp | Wireless Mouse | Printer Paper | Monitor Stand,3 | 3 | 2 | 3 | 1,$490.12 | $38.84 | $431.58 | $138.58 | $1968.24,$1470.35 | $116.53 | $863.17 | $415.74 | $1968.24,Yes,$439.46,$4834.03
image_006.png,image_006.png,invoice,20.8333523273468,14,14,100.0,internvl3_5_8b_invoice,2025-11-25T22:40:39.062125,85.71428571428571,14,12,14,False,InternVL3.5-8B,H200,bfloat16,INVOICE,26668321195,Maritime Mechanics,1/92 Watt Road Mornington VIC 3931,Tod Nestor,29 Frederick Street FERN TREE GULLY VIC 3156,27/08/2025,VRS Kit | Pushrods | Ex Valve | Injector Nozzle | Labour - To Date | Labour - To Complete | Freight - Parts In,1.0 | 2.0 | 1.0 | 1.0 | 5.5 | 8.5 | 1.0,$356.25 | $86.87 | $181.25 | $478.60 | $180.00 | $180.00 | $40.00,$356.25 | $173.74 | $181.25 | $478.60 | $990.00 | $1530.00 | $40.00,Yes,$374.98,$4124.82
image_007.png,image_007.png,invoice,13.250701427459717,14,11,78.57142857142857,internvl3_5_8b_invoice,2025-11-25T22:40:39.062137,64.28571428571429,11,9,14,False,InternVL3.5-8B,H200,bfloat16,INVOICE,64086174781,Telstra Limited,NOT_FOUND,Mr Maurice Nestor,29 Frederick Street FERN TREE GULLY VIC 3156,16/07/2025,Mobile service 0428 521 734 | Mobile data service 0459 246 813 | Mobile data service 0409 760 513 | Mobile data service 0428 992 418,NOT_FOUND,$45.00 | $30.00 | $25.00 | $20.00,NOT_FOUND,Yes,$10.91,$120.00
image_008.png,image_008.png,bank_statement,41.797967195510864,5,5,14.285714285714285,internvl3_5_8b_bank_statement,2025-11-25T22:40:39.062145,51.72932330827067,5,2,5,False,InternVL3.5-8B,H200,bfloat16,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,EFTPOS Cash Out | PriceLine Pharmacy Mackay QLD | EFTPOS Purchase OfficeWorks | Mortgage Payment | OSKO Payment to Mike Chen | Direct Debit | Salary Payment | DD Insurance Acme Corp Pty Ltd | Auto Payment Utilities AGL | Direct Credit Salary | BPAY Payment Bill | Professional Services Red Energy | Card Purchase Red Rooster | Credit Card Purchase | EFTPOS Cash Out | Fortnightly Pay ATO Payroll | PAYG Acme Corp Pty Ltd | Salary Payment ATO | Online Purchase Amazon | Salary Payment ATM | Transfer to Vicks Acton | Salary Payment ATM USA | Transfer to Western Port Merina | Subscription Netflix | Contactless Payment | Contactless Payment | Fortnightly Pay ATO Payroll | Centrelink Job Seeker | International Transaction Fee | Equipment Purchase OfficeMax | International ATM USA | Dividend Payment | Invoice Payment | Online Purchase eBay | Subscription Spotify | International Transaction | Business Expense IT Equipment | Auto Payment Utilities Energy Australia | Auto Payment Utilities Red Energy,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
image_009.png,image_009.png,bank_statement,25.36454486846924,5,5,14.285714285714285,internvl3_5_8b_bank_statement,2025-11-25T22:40:39.062154,82.6403162055336,5,2,5,False,InternVL3.5-8B,H200,bfloat16,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Direct Debit DOMINO'S PTY LTD | Monthly Service Fee | Monthly Service Fee | Wdl ATM WBC WESTPAC GLEN WAVE | Direct Debit 94924P49133289 MHF 75960 | Cash Withdrawal ATM SYDNEY NSW | Home Loan Payment LN REPAY 56052P41706670 | Salary - ATO PAYROLL 89278P11488576 | Cash Withdrawal ATM HOBART TAS | Transfer To Vicks Account NetBank From Tod | Salary Payment ATO 65208P39971825 | Direct Debit MYER PTY LTD | ATM Withdrawal SYDNEY NSW | Direct Debit 65452P29227883 MHF 11016 | Transfer To Western Port Marina NetBank,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
image_010.png,image_010.png,invoice,20.573920965194702,14,0,92.85714285714286,internvl3_5_8b_invoice,2025-11-25T22:40:39.062166,0.0,0,0,14,False,InternVL3.5-8B,H200,bfloat16,INVOICE,94117484698,Mulgrave Private Hospital,Blanton Drive Mulgrave VIC 3170 Australia,M. Nestor,29 Frederick Street FernTree Gully 3156,03/11/2025,1 DAY CASE BAND 3 | 1 (TYB) 3M PROSTATE ABLATION | 1 BS416 SINGLE-USE RADIOFREQUENCY COIL,1 | 1 | 1,$547.00 | $920.00 | $1950.00,$547.00 | $920.00 | $1950.00,Yes,NOT_FOUND,$3417.00
low_contrast.png,low_contrast.png,bank_statement,27.594802618026733,5,4,14.285714285714285,internvl3_5_8b_bank_statement,2025-11-25T22:40:39.062175,77.28587319243604,4,2,5,False,InternVL3.5-8B,H200,bfloat16,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Otr Supermarket 9876 Sydney Aus | Otr Convenience 4321 Melbourne Aus | Otr Convenience 4321 Melbourne Aus | Retailstore 8765 Perth Aus | Otr Convenience 4321 Melbourne Aus | Valley Shopping Ct Brisbane Aus | Plaza Hotel Sydney Sydney Cre Aus | Plaza Hotel Sydney Sydney Cre Aus | Department Store Pl Adelaide Aus | Plaza Motorcycle Brisbane Aus | Plaza Hotel Sydney Sydney Cre Aus | Value Retail Pty Newcastle South Aus | Office Supplies Brisbane Aus | Valley Shop Brisbane Aus | Brisbane Store Brisbane Aus | Value Family Trust Brisbane Aus,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
nab_classic_highligted.png,nab_classic_highligted.png,bank_statement,38.74448227882385,5,4,14.285714285714285,internvl3_5_8b_bank_statement,2025-11-25T22:40:39.062185,58.46153846153847,4,2,5,False,InternVL3.5-8B,H200,bfloat16,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Brought forward | Auto Services | EFTPOS 18/06 Fresh Grocers | V1056 18/06 Farmland Markets | Pizza Delivery | V1056 18/06 The Restaurant | V1056 16/06 Gas Station 890000 | V1056 Depot | Auto Repair | V1056 20/06 The Restaurant | V1056 Farmland Markets | V1056 20/06 City Square | V1056 20/06 The Restaurant | V1056 Depot Retail No | V1056 21/06 Shopping Complex | V1056 Retail Parkchester Rd Beer | V1056 19/06 Fast Food Chain North | V1056 22/06 Market Street | V1056 24/06 Retail S Fashion | V1056 21/06 Department Plaza,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
transaction_summary.png,transaction_summary.png,bank_statement,25.23356866836548,5,4,14.285714285714285,internvl3_5_8b_bank_statement,2025-11-25T22:40:39.062196,22.222222222222225,4,1,5,False,InternVL3.5-8B,H200,bfloat16,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,GROCERY STORE | ONLINE RETAILER | International Transaction Fee | ELECTRONICS.COM | SUBSCRIPTION SERVICE | International Transaction Fee | DEPARTMENT STORE | International Transaction Fee | Monthly Account Fee | RESTAURANT | Instalment Payment | Instalment Payment,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
westpac_debit_credit.png,westpac_debit_credit.png,bank_statement,52.29304122924805,5,4,14.285714285714285,internvl3_5_8b_bank_statement,2025-11-25T22:40:39.062205,32.142857142857146,4,1,5,False,InternVL3.5-8B,H200,bfloat16,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Stores Melbourne T2 Sydney Domestic AUS | SUBURB NSW ETOLL | RETAIL STORE SUBURB SHOPPING CENTRE SUBURB | AUTOMOTIVE SERVICE CAFE PTY LTD | PHARMACY PTY LTD RESTAURANT 2347F FUEL AUSTRALIA PTY | C90123 TFR FROM Westpac Choice | CRED VOUCHER | C012 Y12-10684-33234 Sydney AUS INSURANCE CO SYDNEY AUS RETAIL HOTEL PTY LTD LOCATION AUS | C38015 TFR FROM Westpac Choice RETAIL AUSTRALIA PTY MELBOURNE AUS | CASH ADVANCE SPORTING PTY LTD DARWIN AUS | C6000 TFR FROM Westpac Choice | RETAIL BRANDS AU SUBURB AUS PARKING PTY LTD SUBURB AUS DINING BAHAMA SUBURB AUS | RETAIL SERVICES 1849 SUBURB AUS | RETAIL COMPANY 1849 SUBURB AUS SHOPPING AUSTRALIA SUBURB AUS RETAIL STORES SUBURB AUS | SERVICES 123 Accounting SUBURB AUS RETAIL INDUSTRIAL SUBURB EAST AUS | RETAIL STORE 22478F SUBURB AUS CAFE STORE 22478F SUBURB AUS AUTOMOTIVE SERVICE SUBURB AUS | RETAIL STORE FT SUBURB H LOCATION AUS RETAIL STORE'S 1849 SUBURB AUS | RETAIL STORE EPARK ONL28 SUBURB 28 AUS CRED VOUCHER | INTEREST CHARGES - CASH,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
